desa_id,kec_id,nama_kelurahan_desa,jenis,created_at,updated_at
1212072022,121207,Gala Gala Pangkailan,,,
1212072023,121207,Silamosik I,,,
1212072030,121207,Parparean IV,,,
1212072031,121207,Parparean I,,,
1212072033,121207,Parparean II,,,
1212072036,121207,Patane I,,,
1212072040,121207,Patane V,,,
1212072041,121207,Simpang Sigura-Gura,,,
1212072042,121207,Raut Bosi,,,
1212081009,121208,Parsaoran Ajibata,,,
1212082001,121208,Sigapiton,,,
1212082002,121208,Pardomuan Ajibata,,,
1212082003,121208,Pardamean Ajibata,,,
1212082004,121208,Motung,,,
1212082005,121208,Horsik,,,
1212082006,121208,Sirungkungon,,,
1212082007,121208,Parsaoran Sibisa,,,
1212082008,121208,Pardamean Sibisa,,,
1212082010,121208,Pardomuan Motung,,,
1212092002,121209,Lintong Julu,,,
1212092003,121209,Hatinggian,,,
1212092004,121209,Sibaruang,,,
1212092005,121209,Jangga Toruan,,,
1212092006,121209,Sionggang Selatan,,,
1212092007,121209,Pasar Lumban Julu,,,
1212092008,121209,Sionggang Utara,,,
1212092014,121209,Sionggang Tengah,,,
1212092015,121209,Jangga Dolok,,,
1212092016,121209,Hutanamora,,,
1212092017,121209,Jonggi Nihuta,,,
1212092018,121209,Aek Natolu Jaya,,,
1212102001,121210,Dolok Saribu Janji Matogu,,,
1212102002,121210,Dolok Nagodang,,,
1212102003,121210,Lumban Binanga,,,
1212102004,121210,Partor Janji Matogu,,,
1212102005,121210,Parhabinsaran Janji Matogu,,,
1212102006,121210,Parik,,,
1212102007,121210,Sibuntuon,,,
1212102008,121210,Sigaol Barat,,,
1212102009,121210,Marom,,,
1212102010,121210,Sigaol Timur,,,
1212102012,121210,Siregar Aek Nalas,,,
1212102014,121210,Lumban Holbung,,,
1212102015,121210,Parbagasan Janji Matogu,,,
1212102016,121210,Partoruan Janji Matogu,,,
1212102017,121210,Lumban Nabolon,,,
1212102018,121210,Sampuara,,,
1212102019,121210,Dolok Saribu Lumban Nabolon,,,
1212191007,121219,Sigumpar Dangsina,,,
1212192001,121219,Marsangap,,,
1212192002,121219,Nauli,,,
1212192003,121219,Situa-tua,,,
1212192004,121219,Sigumpar,,,
1212192005,121219,Maju,,,
1212192006,121219,Dolok Jior,,,
1212192008,121219,Sigumpar Julu,,,
1212192009,121219,Sigumpar Barat,,,
1212192010,121219,Banua Huta,,,
1212202001,121220,Narumonda I,,,
1212202002,121220,Narumonda II,,,
1212202003,121220,Narumonda III,,,
1212202004,121220,Narumonda IV,,,
1212202005,121220,Narumonda V,,,
1212202006,121220,Narumonda VI,,,
1212202007,121220,Narumonda VII,,,
1212202008,121220,Narumonda VIII,,,
1212202009,121220,Siantar Sitio Tio,,,
1212202010,121220,Siantar Dangsina,,,
1212202011,121220,Siantar Tonga-tonga I,,,
1212202012,121220,Siantar Tonga-Tonga II,,,
1212202013,121220,Siantar Sigordang,,,
1212202014,121220,Siantar Tonga-Tonga III,,,
1212212001,121221,Lumban Rau Tengah,,,
1212212002,121221,Lumban Rau Timur,,,
1212212003,121221,Lumban Rau Utara,,,
1212212004,121221,Sipagabu,,,
1212212005,121221,Napajoring,,,
1212212006,121221,Liat Tondung,,,
1212212007,121221,Batu Manumpak,,,
1212212008,121221,Lumban Rau Tenggara,,,
1212212009,121221,Cinta Damai,,,
1212212010,121221,Siantarasa,,,
1212222001,121222,Lintong Nihuta,,,
1212222002,121222,Tarabunga,,,
1212222003,121222,Meat,,,
1212222004,121222,Gurgur Aek Raja,,,
1212222005,121222,Tangga Batu Barat,,,
1212222006,121222,Tangga Batu Timur,,,
1212232001,121223,Sihiong,,,
1212232002,121223,Sinar Sabungan,,,
1212232003,121223,Lumban Lobu,,,
1212232004,121223,Harungguan,,,
1212232005,121223,Naga Timbul,,,
1212232006,121223,Sibadihon,,,
1212232007,121223,Silamosik II,,,
1212232011,121223,Partoruan Lumban Lobu,,,
1212232012,121223,Pardolok Lumban Lobu,,,
1212232013,121223,Silombu,,,
1212232014,121223,Lumban Sangkalan,,,
1212232015,121223,Nagatimbul Timur,,,
1212242001,121224,Siantar Utara,,,
1212242002,121224,Lumban Sitorus,,,
1212242003,121224,Banjar Ganjang,,,
1212242004,121224,Tangga Batu I,,,
1212242005,121224,Tangga Batu II,,,
1212242006,121224,Pangombusan,,,
1212242007,121224,Jonggi Manulus,,,
1212242008,121224,Lumban Huala,,,
1212242009,121224,Dolok Nauli,,,
1212242010,121224,Bius Gu Barat,,,
1212242011,121224,Lumban Manurung,,,
1213011011,121301,Kota Siantar,,,
1213011014,121301,Kayu Jati,,,
1213011022,121301,Pasar Hilir,,,
1213011023,121301,Pidoli Dolok,,,
1213011031,121301,Panyabungan II,,,
1213011032,121301,Panyabungan III,,,
1213011033,121301,Panyabungan I,,,
1213011035,121301,Sipolu-Polu,,,
1213011036,121301,Dalan Lidang,,,
1213012001,121301,Adian Jior,,,
1213012002,121301,Aek Banir,,,
1213012003,121301,Aek Mata,,,
1213012004,121301,Darussalam,,,
1213012005,121301,Gunung Barani,,,
1213012006,121301,Gunung Manaon,,,
1213012007,121301,Gunung Tua Jae,,,
1213012008,121301,Gunung Tua Julu,,,
1213012009,121301,Gunung Tua Tonga,,,
1213012010,121301,Huta Lombang Lubis,,,
1213012012,121301,Ipar Bondar,,,
1213012013,121301,Kampung Padang,,,
1213012015,121301,Lumban Pasir,,,
1213012016,121301,Manyabar,,,
1213012017,121301,Pagaran Tonga,,,
1213012018,121301,Panyabungan Jae,,,
1213012019,121301,Panyabungan Julu,,,
1213012020,121301,Panyabungan Tonga,,,
1213012021,121301,Perbangunan,,,
1213012024,121301,Pidoli Lombang,,,
1213012025,121301,Salam Bue,,,
1213012026,121301,Sarak Matua,,,
1213012027,121301,Sigalapang Julu,,,
1213012028,121301,Siobon Julu,,,
1213012029,121301,Sipapaga,,,
1213012030,121301,Sopobatu,,,
1213012037,121301,Siobon Jae,,,
1213012038,121301,Panggorengan,,,
1213012039,121301,Saba Jambu,,,
1213012040,121301,Manyabar Jae,,,
1213021012,121302,Mompang Jae,,,
1213022002,121302,Beringin Jaya,,,
1213022007,121302,Huta damai,,,
1213022008,121302,Jambur Padang Matinggi,,,
1213022009,121302,Kampung Baru,,,
1213022010,121302,Mompang Julu,,,
1213022014,121302,Rumbio,,,
1213022015,121302,Suka Ramai,,,
1213022017,121302,Sopo Sorik,,,
1213022018,121302,Simanondong,,,
1213022019,121302,Torbanua Raja,,,
1213022020,121302,Tanjung Mompang,,,
1213031002,121303,Gunung Baringin,,,
1213032001,121303,Aek Nabara,,,
1213032003,121303,Hutaimbaru,,,
1213032004,121303,Huta Bangun,,,
1213032005,121303,Huta Tinggi,,,
1213032006,121303,Pagur,,,
1213032007,121303,Pardomuan,,,
1213032008,121303,Parmompang,,,
1213032009,121303,Ranto Natas,,,
1213032010,121303,Sirangkap,,,
1213032011,121303,Tanjung,,,
1213032012,121303,Tebing Tinggi,,,
1213032013,121303,Tanjung Julu,,,
1213032014,121303,Banjar Lancat,,,
1213032015,121303,Padang Laru,,,
1213041009,121304,Tano Bato,,,
1213042001,121304,Aek Ngali,,,
1213042002,121304,Hutarimbaru,,,
1213042003,121304,Hayuraja,,,
1213042004,121304,Huta Julu,,,
1213042005,121304,Kayu Laut,,,
1213042006,121304,Lumban Dolok,,,
1213042007,121304,Roburan Dolok,,,
1213042008,121304,Roburan Lombang,,,
1213042010,121304,Huta Raja,,,
1213042011,121304,Pagaran Gala-Gala,,,
1213051006,121305,Longat,,,
1213052001,121305,Barbaran,,,
1213052002,121305,Barbaran Jae,,,
1213052003,121305,Batang Gadis,,,
1213052004,121305,Huta Baringin,,,
1213052005,121305,Huta Tonga BB,,,
1213052007,121305,Runding,,,
1213052008,121305,Sirambas,,,
1213052009,121305,Saba Jior,,,
1213052010,121305,Batang Gadis Jae,,,
1213061014,121306,Siabu,,,
1213061023,121306,Simangambat,,,
1213062001,121306,Aek Mual,,,
1213062002,121306,Bonan Dolok,,,
1213062003,121306,Huta Raja,,,
1213062004,121306,Huta Puli,,,
1213062005,121306,Huta Baringin,,,
1213062006,121306,Huta Godang Muda,,,
1213062007,121306,Huraba I,,,
1213062008,121306,Huraba II,,,
1213062009,121306,Lumban Pinasa,,,
1213062010,121306,Lumban Dolok,,,
1213062011,121306,Muara Btg. Angkola,,,
1213062012,121306,Pintu Padang Jae,,,
1213062013,121306,Pintu Padang Julu,,,
1213062015,121306,Sibaruang,,,
1213062016,121306,Sihepeng,,,
1213062017,121306,Simaninggir,,,
1213062018,121306,Sinonoan,,,
1213062019,121306,Tangga Bosi II,,,
1213062020,121306,Tanjung Sialang,,,
1213062021,121306,Tangga Bosi I,,,
1213062022,121306,Tangga Bosi III,,,
1213062024,121306,Sihepeng Sada,,,
1213062025,121306,Sihepeng Dua,,,
1213062026,121306,Sihepeng Tolu,,,
1213062027,121306,Sihepeng Opat,,,
1213062028,121306,Sihepeng Lima,,,
1213072001,121307,Bange,,,
1213072003,121307,Huta Bangun,,,
1213072005,121307,Janji Matogu,,,
1213072006,121307,Malintang Jae,,,
1213072007,121307,Malintang Julu,,,
1213072008,121307,Pasar Baru Malintang,,,
1213072010,121307,Sidojadi,,,
1213072013,121307,Lambou Darul Ihsan,,,
1213072014,121307,Huta Bangun Jae,,,
1213072015,121307,Bange Nauli,,,
1213072016,121307,Malintang,,,
1213081032,121308,Tamiang,,,
1213081036,121308,Pasar Kotanopan,,,
1213082001,121308,Batahan,,,
1213082002,121308,Botung,,,
1213082003,121308,Gading Bain,,,
1213082004,121308,Gunung Tua MS,,,
1213082005,121308,Gunung Tua SM,,,
1213082006,121308,Hutapuli,,,
1213082007,121308,Huta Padang MS,,,
1213082008,121308,Hutarimbaru SM,,,
1213082009,121308,Huta Baringin TB,,,
1213082010,121308,Huta Pungkut Jae,,,
1213082011,121308,Huta Pungkut Tonga,,,
1213082012,121308,Huta Pungkut Julu,,,
1213082014,121308,Muara Potan,,,
1213082015,121308,Muara Siambak,,,
1213082016,121308,Manambin,,,
1213082017,121308,Muara Pungkut,,,
1213082018,121308,Muara Botung,,,
1213082019,121308,Pagar Gunung,,,
1213082020,121308,Padang Bulan,,,
1213082021,121308,Patialo,,,
1213082022,121308,Saba Dolok,,,
1213082023,121308,Singengu Jae,,,
1213082024,121308,Singengu Julu,,,
1213082025,121308,Sayur Maincat,,,
1213082026,121308,Simpang Tolang Jae,,,
1213082027,121308,Simpang Tolang Julu,,,
1213082028,121308,Sibio Bio,,,
1213082029,121308,Sopo Sorik,,,
1213082030,121308,Simandolam,,,
1213082031,121308,Tombang Bustak,,,
1213082033,121308,Tobang,,,
1213082034,121308,Ujung Marisi,,,
1213082035,121308,Usor Tolang,,,
1213091008,121309,Pasar Maga,,,
1213092001,121309,Aek Marian MG,,,
1213092002,121309,Bangun Purba,,,
1213092003,121309,Maga Lombang,,,
1213092004,121309,Maga Dolok,,,
1213092005,121309,Purba Baru,,,
1213092006,121309,Purba Lamo,,,
1213092007,121309,Pangkat,,,
1213092009,121309,Siantona,,,
1213101010,121310,Laru Lombang,,,
1213102001,121310,Angin Barat,,,
1213102006,121310,Huta Tonga AB,,,
1213102007,121310,Laru Baringin,,,
1213102008,121310,Laru Bolak,,,
1213102009,121310,Laru Dolok,,,
1213102011,121310,Lumban Pasir,,,
1213102012,121310,Muara Mais,,,
1213102013,121310,Muara Mais Jambur,,,
1213102014,121310,Padang Sanggar,,,
1213102015,121310,Panjaringan,,,
1213102016,121310,Pasar Laru,,,
1213102017,121310,Pastap,,,
1213102018,121310,Pastap Julu,,,
1213102020,121310,Rao Rao Dolok,,,
1213102021,121310,Rao Rao Lombang,,,
1213102025,121310,Simangambat TB,,,
1213102026,121310,Tambangan Jae,,,
1213102027,121310,Tambangan Pasoman,,,
1213102028,121310,Tambangan Tonga,,,
1213111003,121311,Huta Godang,,,
1213112001,121311,Alahan Kae,,,
1213112002,121311,Habincaran,,,
1213112004,121311,Huta Padang UP,,,
1213112005,121311,Hutaimbaru UP,,,
1213112006,121311,Muara Saladi,,,
1213112007,121311,Patahajang,,,
1213112008,121311,Simpang Banyak Jae,,,
1213112009,121311,Simpang Banyak Julu,,,
1213112010,121311,Simpang Duhu Dolok,,,
1213112011,121311,Simpang Duhu Lombang,,,
1213112012,121311,Simpang Pining,,,
1213112013,121311,Tolang,,,
1213121019,121312,Pasar Muara Sipongi,,,
1213122001,121312,Bandar Panjang,,,
1213122002,121312,Bandar Panjang Tuo,,,
1213122007,121312,Kampung Pinang,,,
1213122008,121312,Koto Baringin,,,
1213122009,121312,Limau Manis,,,
1213122012,121312,Ranjo Batu,,,
1213122013,121312,Sibinail,,,
1213122015,121312,Simpang Mandepo,,,
1213122016,121312,Tamiang Mudo,,,
1213122017,121312,Tanjung Alai,,,
1213122020,121312,Tanjung Medan,,,
1213122021,121312,Muara Kumpulan,,,
1213122022,121312,Aek Botung,,,
1213122023,121312,Koto Boru,,,
1213122024,121312,Tanjung Larangan,,,
1213131017,121313,Muara Soma,,,
1213132001,121313,Aek Guo,,,
1213132002,121313,Aek Holbung,,,
1213132003,121313,Aek Manggis,,,
1213132004,121313,Aek Nabara,,,
1213132005,121313,Aek Nangali,,,
1213132006,121313,Ampung Julu,,,
1213132007,121313,Ampung Padang,,,
1213132008,121313,Ampung Siala,,,
1213132009,121313,Bangkelang,,,
1213132010,121313,Banjar Malayu,,,
1213132011,121313,Batu Madinding,,,
1213132012,121313,Bulu Soma,,,
1213132013,121313,Guo Batu,,,
1213132014,121313,Hadangkahan,,,
1213132015,121313,Hatupangan,,,
1213132016,121313,Muara Parlampungan,,,
1213132018,121313,Rantobi,,,
1213132019,121313,Rao Rao,,,
1213132020,121313,Simanguntong,,,
1213132021,121313,Sipogu,,,
1213132022,121313,Sopo Tinjak,,,
1213132023,121313,Tarlola,,,
1213132024,121313,Tombang Kaluang,,,
1213132025,121313,Huta Lobu,,,
1213132026,121313,Lubuk Samboa,,,
1213132027,121313,Jambur Baru,,,
1213132028,121313,Aek Baru Jae,,,
1213132029,121313,Aek Baru Julu,,,
1213132030,121313,Lubuk Bondar Panjang,,,
1213132031,121313,Tor Naincat,,,
1213141024,121314,Simpang Gambir,,,
1213141028,121314,Tapus,,,
1213142001,121314,Aek Garingging,,,
1213142002,121314,Aek Manyuruk,,,
1213142003,121314,Bandar Limabung,,,
1213142006,121314,Lancat,,,
1213142010,121314,Kampung Baru,,,
1213142011,121314,Lobung,,,
1213142014,121314,Pangkalan,,,
1213142015,121314,Perk. Simpang Gambir,,,
1213142019,121314,Sikumbu,,,
1213142021,121314,Simpang Bajole,,,
1213142022,121314,Simpang Duku,,,
1213142023,121314,Simpang Durian,,,
1213142025,121314,Simpang Koje,,,
1213142029,121314,Dalan Lidang,,,
1213142031,121314,Bonca Bayuon,,,
1213142034,121314,Perbatasan,,,
1213142035,121314,Tangsi Atas,,,
1213151011,121315,Pasar Baru Batahan,,,
1213152001,121315,Banjar Aur,,,
1213152003,121315,Batahan I,,,
1213152004,121315,Batu Sondat,,,
1213152005,121315,Bintungan Bejangkar,,,
1213152007,121315,Kampung Kapas,,,
1213152008,121315,Kuala Batahan,,,
1213152009,121315,Kubangan Tompek,,,
1213152010,121315,Muara Pertemuan,,,
1213152012,121315,Pasar Batahan,,,
1213152013,121315,Pulau Tamang,,,
1213152014,121315,Sari Kenanga Batahan,,,
1213152019,121315,Batahan II,,,
1213152020,121315,Batahan III,,,
1213152021,121315,Batahan IV,,,
1213152022,121315,Sinunukan VI,,,
1213152023,121315,Kampung Kapas I,,,
1213152024,121315,Kubangan Pandan Sari,,,
1213161008,121316,Pasar II Natal,,,
1213161025,121316,Pasar I Natal,,,
1213162001,121316,Balimbing,,,
1213162002,121316,Bintuas,,,
1213162003,121316,Bonda Kase,,,
1213162004,121316,Buburan,,,
1213162005,121316,Kampung Sawah,,,
1213162006,121316,Panggautan,,,
1213162007,121316,Pardamean Baru,,,
1213162009,121316,Pasar III Natal,,,
1213162010,121316,Pasar V Natal,,,
1213162011,121316,Patiluban Hilir,,,
1213162012,121316,Patiluban Mudik,,,
1213162013,121316,Perkebunan Patiluban,,,
1213162014,121316,Rukun Jaya,,,
1213162015,121316,Setia Karya,,,
1213162016,121316,Sikara Kara,,,
1213162017,121316,Sikara Kara I,,,
1213162018,121316,Sikara Kara II,,,
1213162019,121316,Sikara Kara III,,,
1213162020,121316,Sikara Kara IV,,,
1213162021,121316,Sundutan Tigo,,,
1213162022,121316,Taluk,,,
1213162023,121316,Tegal Sari,,,
1213162024,121316,Tunas Karya,,,
1213162026,121316,Pasar VI Natal,,,
1213162027,121316,Sinunukan V,,,
1213162028,121316,Suka Maju,,,
1213162029,121316,Sasaran,,,
1213162030,121316,Kun-Kun,,,
1213172001,121317,Batu Mundom,,,
1213172002,121317,Hutaimbaru,,,
1213172003,121317,Lubuk Kapundung,,,
1213172004,121317,Manuncang,,,
1213172005,121317,Panunggulan,,,
1213172006,121317,Pasar Singkuang I,,,
1213172007,121317,Pasar Singkuang II,,,
1213172008,121317,Rantau Panjang,,,
1213172009,121317,Sikapas,,,
1213172010,121317,Tabuyung,,,
1213172011,121317,Tagilang Julu,,,
1213172012,121317,Sali Baru,,,
1213172013,121317,Lubuk Kapundung II,,,
1213172014,121317,Suka Makmur,,,
1213182001,121318,Manisak,,,
1213182002,121318,Simpang Talap,,,
1213182003,121318,Sampuran,,,
1213182004,121318,Tandikek,,,
1213182005,121318,Gonting,,,
1213182006,121318,Bangun Saroha,,,
1213182007,121318,Huta Baringin,,,
1213182008,121318,Muara Bangko,,,
1213182009,121318,Ranto Nalinjang,,,
1213182010,121318,Banjar Maga,,,
1213182011,121318,Huta Raja,,,
1213182012,121318,Simaninggir,,,
1213182013,121318,Ranto Panjang,,,
1213182014,121318,Huta Nauli,,,
1213182015,121318,Lubuk Kancah,,,
1213182016,121318,Dua Sepakat,,,
1213182017,121318,Gunung Godang,,,
1213182018,121318,Padang Silojongan,,,
1213192001,121319,Bangun Sejati,,,
1213192002,121319,Hutarimbaru,,,
1213192003,121319,Pasar Huta Bargot,,,
1213192004,121319,Huta Bargot Lombang,,,
1213192005,121319,Huta Bargot Dolok,,,
1213192006,121319,Huta Bargot Setia,,,
1213192007,121319,Huta Bargot Nauli,,,
1213192008,121319,Mondan,,,
1213192009,121319,Sayur Maincat,,,
1213192010,121319,Kumpulan Setia,,,
1213192011,121319,Simalagi,,,
1213192012,121319,Saba Padang,,,
1213192013,121319,Binanga,,,
1213192014,121319,Huta Naingkan,,,
1213192015,121319,Huta Dangka,,,
1213202001,121320,Huta Lombang,,,
1213202002,121320,Huta Baru,,,
1213202003,121320,Handel,,,
1213202004,121320,Hutatinggi,,,
1213202005,121320,Hutanamale,,,
1213202006,121320,Hutabaringin Julu,,,
1213202007,121320,Sibanggor Jae,,,
1213202008,121320,Sibanggor Tonga,,,
1213202009,121320,Sibanggor Julu,,,
1213202010,121320,Purba Julu,,,
1213202011,121320,Huta Baringin,,,
1213212001,121321,Pakantan Dolok,,,
1213212002,121321,Pakantan Lombang,,,
1213212003,121321,Huta Gambir,,,
1213212004,121321,Huta Lancat,,,
1213212005,121321,Huta Julu,,,
1213212006,121321,Huta Toras,,,
1213212007,121321,Huta Padang,,,
1213212008,121321,Silogun,,,
1213222001,121322,Sinunukan I,,,
1213222002,121322,Sinunukan II,,,
1213222003,121322,Sinunukan III,,,
1213222004,121322,Sinunukan IV,,,
1213222005,121322,Bintungan Bejangkar Baru,,,
1213222006,121322,Banjar Aur Utara,,,
1213222007,121322,Kampung Kapas II,,,
1213222008,121322,Airapa,,,
1213222009,121322,Sido Makmur,,,
1213222010,121322,Wido Daren,,,
1213222011,121322,Wono Sari,,,
1213222012,121322,Suka Damai,,,
1213222013,121322,Pasir Putih,,,
1213222014,121322,Sinunukan I Central,,,
1213232001,121323,Tambiski,,,
1213232002,121323,Tarutung Panjang,,,
1213232003,121323,Humbang I,,,
1213232004,121323,Banua Rakyat,,,
1213232005,121323,Sayur Matua,,,
1213232006,121323,Banua Simanosor,,,
1213232007,121323,Tambiski Nauli,,,
1214012002,121401,Hilisangowola,,,
1214012005,121401,Hiliotalua,,,
1214012006,121401,Koendrafo,,,
1214012008,121401,Lawa-lawa Luo,,,
1214012016,121401,Tuhemberua,,,
1214012017,121401,Tesikhori,,,
1214012021,121401,Tumari,,,
1214012023,121401,Ewo,,,
1214012024,121401,Ko'olotano,,,
1214012026,121401,Botohilindruria,,,
1214012027,121401,Caritas Sogawunasi,,,
1214012028,121401,Orudua Lawa-lawa Luo,,,
1214012029,121401,Hilifaondrato,,,
1214022005,121402,Doli-doli Idanotae,,,
1214022007,121402,Hiliana'a Gomo,,,
1214022015,121402,Lawa-lawa Luo Gomo,,,
1214022017,121402,Lolosoni,,,
1214022023,121402,Orahili Gomo,,,
1214022024,121402,Sifaoro'asi Gomo,,,
1214022035,121402,Tanoniko'o,,,
1214022040,121402,Suka Maju Mohili,,,
1214022041,121402,Orahili Sibohou,,,
1214022042,121402,Gunung Gabungan,,,
1214022043,121402,Umbu Orahua,,,
1214032001,121403,Bawolato,,,
1214032002,121403,Bawozihono,,,
1214032003,121403,Bawo'otalua,,,
1214032004,121403,Golambanua I,,,
1214032007,121403,Hilisimaetano Balaekha,,,
1214032009,121403,Lahusa,,,
1214032014,121403,Tetezou,,,
1214032016,121403,Orahili Balaekha,,,
1214032017,121403,Harenoro,,,
1214032018,121403,Sarahililaza,,,
1214032024,121403,Hiliabolata,,,
1214032025,121403,Hiligambukha,,,
1214032026,121403,Sinar Baru Darodaro,,,
1214032027,121403,Hiliorudua,,,
1214032032,121403,Hilizomboi,,,
1214032036,121403,Oikhoda Balaekha,,,
1214032037,121403,Angorudua Balaekha,,,
1214032038,121403,Hilinawalo Balaekha,,,
1214032039,121403,Sobawagoli,,,
1214032040,121403,Lahusa I,,,
1214032041,121403,Hiliwatema,,,
1214032042,121403,Mogae,,,
1214032043,121403,Sinar Baho,,,
1214042001,121404,Duru,,,
1214042002,121404,Tuwaso,,,
1214042003,121404,Hilioromao,,,
1214042004,121404,Eho,,,
1214042005,121404,Sialema,,,
1214042006,121404,Bowonifaoso,,,
1214042007,121404,Hilianombasela,,,
1214042008,121404,Lumbui Melayu,,,
1214042009,121404,Hiliorodua Tebolo,,,
1214042010,121404,Tebolo Melayu,,,
1214042021,121404,Lumbui Nias,,,
1214042022,121404,Baruyu Sibohou,,,
1214042023,121404,Sepakat,,,
1214042024,121404,Tano Mokinu,,,
1214042025,121404,Hilikana,,,
1214042026,121404,Hilinifaese,,,
1214042027,121404,Omega,,,
1214051046,121405,Pasar Pulau Tello,,,
1214052001,121405,Hiliotalua,,,
1214052002,121405,Bawodobara,,,
1214052003,121405,Bawo'amahelato,,,
1214052004,121405,Bawo'omasio,,,
1214052005,121405,Loboi,,,
1214052006,121405,Hiliamaodula,,,
1214052007,121405,Baruyu Lasara,,,
1214052008,121405,Sifitu Ewali,,,
1214052009,121405,Rapa-rapa Melayu,,,
1214052010,121405,Sinauru,,,
1214052011,121405,Siofa Ewali,,,
1214052012,121405,Simaluaya,,,
1214052013,121405,Silima Ewali,,,
1214052014,121405,Sidua Ewali,,,
1214052027,121405,Balogia,,,
1214052029,121405,Lasonde,,,
1214052041,121405,Koto,,,
1214052048,121405,Onaya,,,
1214052049,121405,Sisarahili,,,
1214052051,121405,Sebuasi,,,
1214052054,121405,Orahili,,,
1214061008,121406,Pasar Teluk Dalam,,,
1214062006,121406,Hiligeho,,,
1214062007,121406,Hilitobara,,,
1214062009,121406,Bawonifaoso,,,
1214062010,121406,Bawozaua,,,
1214062011,121406,Hiliganowo,,,
1214062023,121406,Bawodobara,,,
1214062024,121406,Bawolowalani,,,
1214062025,121406,Hilisao'otoniha,,,
1214062026,121406,Hilisondrekha,,,
1214062040,121406,Hiliamuri,,,
1214062042,121406,Hiliana'a,,,
1214062043,121406,Hiliganowo Salo'o,,,
1214062044,121406,Ganowo Saua,,,
1214062045,121406,Nanowa,,,
1214062046,121406,Hililaza,,,
1214072004,121407,Sifaoroasi,,,
1214072005,121407,Hilihoru,,,
1214072006,121407,Hilimbulawa,,,
1214072008,121407,Tuindrao,,,
1214072009,121407,Hilimbowo,,,
1214072011,121407,Mohili,,,
1214072012,121407,Lolozaria,,,
1214072013,121407,Lolomoyo,,,
1214072014,121407,Hilifadolo,,,
1214072015,121407,Orahili Eho,,,
1214072016,121407,Sisobahili,,,
1214072023,121407,Loloabolo,,,
1214072024,121407,Hilisalo'o,,,
1214072026,121407,Sirofi,,,
1214072027,121407,Hilindraso,,,
1214072028,121407,Hilimaera,,,
1214072029,121407,Boholu,,,
1214072030,121407,Amandraya,,,
1214072031,121407,Sinar Ino'o,,,
1214072032,121407,Tuindrao I,,,
1214072033,121407,Tuhemberua Amandraya,,,
1214082001,121408,Amuri,,,
1214082004,121408,Bawosalo'o Siwalawa,,,
1214082009,121408,Hilifadolo,,,
1214082014,121408,Lolofaoso,,,
1214082015,121408,Lolomoyo,,,
1214082016,121408,Lolowau,,,
1214082017,121408,Lolohowa,,,
1214082022,121408,Sisarahili Ekholo,,,
1214082030,121408,Tuhegafoa,,,
1214082033,121408,Botohili,,,
1214082035,121408,Hilikara,,,
1214082044,121408,Samiri,,,
1214082047,121408,Hilimbowo Siwalawa,,,
1214082048,121408,Nituwu Boho,,,
1214092001,121409,Sifalago Susua,,,
1214092002,121409,Orahili Susua,,,
1214092003,121409,Hiliana'a Susua,,,
1214092004,121409,Hiliorahua,,,
1214092005,121409,Hilimboe,,,
1214092006,121409,Hilimboho,,,
1214092008,121409,Hiliwaebu,,,
1214092009,121409,Hilidanayao,,,
1214092010,121409,Hilizamurugo,,,
1214092011,121409,Sisobahili,,,
1214092012,121409,Dao-dao Zanuwo,,,
1214092013,121409,Hiliorudua,,,
1214092014,121409,Bintang Baru,,,
1214092015,121409,Hilitobara Susua,,,
1214092016,121409,Orahua Uluzoi,,,
1214092017,121409,Hilisibohou,,,
1214092018,121409,Hiliadulosoi,,,
1214092019,121409,Orahili Bo'e,,,
1214102001,121410,Hilisimaetano,,,
1214102002,121410,Bawogosali,,,
1214102003,121410,Hilifalawu,,,
1214102005,121410,Samadaya Hilisimaetano,,,
1214102006,121410,Idala Jaya Hilisimaetano,,,
1214102007,121410,Pekan Hilisimaetano,,,
1214102008,121410,Bonia Hilisimaetano,,,
1214102009,121410,Ndraso Hilisimaetano,,,
1214102010,121410,Faomasi Hilisimaetano,,,
1214102011,121410,Eho Hilisimaetano,,,
1214102012,121410,Soto'o Hilisimaetano,,,
1214102013,121410,Hiliaurifa Hilisimaetano,,,
1214102015,121410,Bawohosi Maniamolo,,,
1214102016,121410,Bawosaodano,,,
1214112001,121411,Togizita,,,
1214112002,121411,Soledua,,,
1214112003,121411,Bawosalo'o Dao-dao,,,
1214112004,121411,Tuho'owo,,,
1214112005,121411,Togizita I,,,
1214112007,121411,Hilitoese,,,
1214112008,121411,Dao-dao Sowo,,,
1214112009,121411,Hiliadulo,,,
1214112010,121411,Soledua I,,,
1214112011,121411,Soledua II,,,
1214122001,121412,Hilisataro,,,
1214122002,121412,Hilinamoniha,,,
1214122003,121412,Hiliamaetaluo,,,
1214122004,121412,Bawoganowo,,,
1214122005,121412,Hili'alawa,,,
1214122006,121412,Hilindrasoniha,,,
1214122007,121412,Hilimagari,,,
1214122008,121412,Hilisataro Raya,,,
1214122009,121412,Hilisataro Gewa,,,
1214122010,121412,Hilisoromi,,,
1214122011,121412,Hiliasi,,,
1214122012,121412,Hilindraso Raya,,,
1214122013,121412,Hilisataro Nandisa,,,
1214122014,121412,Hilisataro Eho Sofayo,,,
1214132001,121413,Hilizalo'otano,,,
1214132002,121413,Hilinawalo Mazino,,,
1214132003,121413,Lawindra,,,
